Class Name,Season,Section,Class Number,Meeting Time,Location,Instructor,Insutructor Url,Syllabus Url
"CSC 697
",Spring 2010-2011,Section:901,Class number:36225,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20113&ClassNbr=36225&fid=297813
"CSC 697
",Spring 2010-2011,Section:902,Class number:36226,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20113&ClassNbr=36226&fid=297813
"CSC 697
",Spring 2010-2011,Section:903,Class number:36227,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20113&ClassNbr=36227&fid=297813
"CSC 697
",Spring 2010-2011,Section:904,Class number:36228,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20113&ClassNbr=36228&fid=297813
"CSC 697
",Winter 2010-2011,Section:801,Class number:26390,Meeting time:-,Location:N/AatLoop Campus,Adam Steele,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=148,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=26390&fid=298755
"CSC 697
",Winter 2010-2011,Section:802,Class number:26391,Meeting time:-,Location:N/AatLoop Campus,Adam Steele,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=148,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=26391&fid=298755
"CSC 697
",Winter 2010-2011,Section:803,Class number:26392,Meeting time:-,Location:N/AatLoop Campus,Adam Steele,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=148,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=26392&fid=298755
"CSC 697
",Winter 2010-2011,Section:804,Class number:26393,Meeting time:-,Location:N/AatLoop Campus,Adam Steele,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=148,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=26393&fid=298755
"CSC 697
",Fall 2010-2011,Section:701,Class number:15805,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20111&ClassNbr=15805&fid=297813
"CSC 697
",Fall 2010-2011,Section:702,Class number:15806,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20111&ClassNbr=15806&fid=297813
"CSC 697
",Fall 2010-2011,Section:703,Class number:15807,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20111&ClassNbr=15807&fid=297813
"CSC 697
",Fall 2010-2011,Section:704,Class number:15808,Meeting time:-,Location:N/AatLoop Campus,Eric Sedgwick,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=121,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20111&ClassNbr=15808&fid=297813
ECT 410,Fall 2015-2016,Section:701,Class number:11828,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01516atLoop Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20161&ClassNbr=11828&fid=1918
ECT 410,Fall 2015-2016,Section:710,Class number:11829,Meeting time:-,Location:N/AatOnline Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20161&ClassNbr=11829&fid=1918
ECT 410,Spring 2014-2015,Section:901,Class number:30523,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01107atLoop Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20153&ClassNbr=30523&fid=1918
ECT 410,Spring 2014-2015,Section:910,Class number:30524,Meeting time:-,Location:N/AatOnline Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20153&ClassNbr=30524&fid=1918
ECT 410,Fall 2014-2015,Section:701,Class number:17030,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01517atLoop Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20151&ClassNbr=17030&fid=1918
ECT 410,Fall 2014-2015,Section:710,Class number:17031,Meeting time:-,Location:N/AatOnline Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20151&ClassNbr=17031&fid=1918
ECT 410,Spring 2013-2014,Section:901,Class number:30645,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01001atLoop Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20143&ClassNbr=30645&fid=1918
ECT 410,Spring 2013-2014,Section:910,Class number:30646,Meeting time:-,Location:N/AatOnline Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20143&ClassNbr=30646&fid=1918
ECT 410,Spring 2012-2013,Section:901,Class number:36204,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01001atLoop Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20133&ClassNbr=36204&fid=1918
ECT 410,Spring 2012-2013,Section:910,Class number:36205,Meeting time:-,Location:N/AatOnline Campus,Anthony Zoko,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=971,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20133&ClassNbr=36205&fid=1918
ECT 455,Spring 2014-2015,Section:901,Class number:37049,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01110atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20153&ClassNbr=37049&fid=298189
ECT 455,Spring 2014-2015,Section:910,Class number:37050,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20153&ClassNbr=37050&fid=298189
ECT 455,Fall 2014-2015,Section:701,Class number:10084,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01108atLoop Campus,Rosalee Wolfe,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=946,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20151&ClassNbr=10084&fid=298179
ECT 455,Fall 2014-2015,Section:710,Class number:10085,Meeting time:-,Location:N/AatOnline Campus,Rosalee Wolfe,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=946,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20151&ClassNbr=10085&fid=298179
ECT 455,Fall 2013-2014,Section:701,Class number:10999,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01108atLoop Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20141&ClassNbr=10999&fid=1961
ECT 455,Fall 2013-2014,Section:710,Class number:11000,Meeting time:-,Location:N/AatOnline Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20141&ClassNbr=11000&fid=1961
ECT 455,Spring 2012-2013,Section:901,Class number:36136,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01110atLoop Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20133&ClassNbr=36136&fid=1961
ECT 455,Spring 2012-2013,Section:910,Class number:36137,Meeting time:-,Location:N/AatOnline Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20133&ClassNbr=36137&fid=1961
ECT 455,Fall 2012-2013,Section:701,Class number:14741,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01108atLoop Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20131&ClassNbr=14741&fid=1961
ECT 455,Fall 2012-2013,Section:710,Class number:14742,Meeting time:-,Location:N/AatOnline Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20131&ClassNbr=14742&fid=1961
ECT 455,Fall 2011-2012,Section:701,Class number:15095,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01108atLoop Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20121&ClassNbr=15095&fid=1961
ECT 455,Fall 2011-2012,Section:710,Class number:15096,Meeting time:-,Location:N/AatOnline Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20121&ClassNbr=15096&fid=1961
ECT 455,Winter 2010-2011,Section:801,Class number:25803,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01108atLoop Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=25803&fid=1961
ECT 455,Winter 2010-2011,Section:810,Class number:25804,Meeting time:-,Location:N/AatOnline Campus,Rhoel Lomahan,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=473,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=25804&fid=1961
ECT 480,Spring 2014-2015,Section:901,Class number:30088,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01007atLoop Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20153&ClassNbr=30088&fid=760095
ECT 480,Spring 2014-2015,Section:910,Class number:30089,Meeting time:-,Location:N/AatOnline Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20153&ClassNbr=30089&fid=760095
ECT 480,Spring 2013-2014,Section:901,Class number:30106,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01007atLoop Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20143&ClassNbr=30106&fid=760095
ECT 480,Spring 2013-2014,Section:910,Class number:30107,Meeting time:-,Location:N/AatOnline Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20143&ClassNbr=30107&fid=760095
ECT 480,Spring 2012-2013,Section:901,Class number:34741,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01007atLoop Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20133&ClassNbr=34741&fid=760095
ECT 480,Spring 2012-2013,Section:910,Class number:34742,Meeting time:-,Location:N/AatOnline Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20133&ClassNbr=34742&fid=760095
ECT 480,Spring 2011-2012,Section:901,Class number:35177,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01007atLoop Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20123&ClassNbr=35177&fid=760095
ECT 480,Spring 2011-2012,Section:910,Class number:35178,Meeting time:-,Location:N/AatOnline Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20123&ClassNbr=35178&fid=760095
ECT 480,Spring 2010-2011,Section:901,Class number:34168,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01007atLoop Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20113&ClassNbr=34168&fid=760095
ECT 480,Spring 2010-2011,Section:910,Class number:34169,Meeting time:-,Location:N/AatOnline Campus,Javaid Iqbal,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=975,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20113&ClassNbr=34169&fid=760095
ECT 481,Winter 2014-2015,Section:801,Class number:26201,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01516atLoop Campus,Mark Goetsch,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=451,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20152&ClassNbr=26201&fid=2332
ECT 481,Winter 2014-2015,Section:810,Class number:26202,Meeting time:-,Location:N/AatOnline Campus,Mark Goetsch,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=451,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20152&ClassNbr=26202&fid=2332
ECT 481,Winter 2012-2013,Section:801,Class number:24067,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01208atLoop Campus,Mark Goetsch,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=451,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20132&ClassNbr=24067&fid=2332
ECT 481,Winter 2012-2013,Section:810,Class number:24068,Meeting time:-,Location:N/AatOnline Campus,Mark Goetsch,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=451,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20132&ClassNbr=24068&fid=2332
ECT 481,Winter 2010-2011,Section:801,Class number:23633,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01110atLoop Campus,Mark Goetsch,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=451,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=23633&fid=2332
ECT 481,Winter 2010-2011,Section:810,Class number:23911,Meeting time:-,Location:N/AatOnline Campus,Mark Goetsch,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=451,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20112&ClassNbr=23911&fid=2332
ECT 436,Winter 2015-2016,Section:801,Class number:22333,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01510atLoop Campus,Rosalee Wolfe,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=946,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20162&ClassNbr=22333&fid=298179
ECT 436,Winter 2015-2016,Section:810,Class number:22334,Meeting time:-,Location:N/AatOnline Campus,Rosalee Wolfe,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=946,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20162&ClassNbr=22334&fid=298179
ECT 436,Summer I 2014-2015,Section:201,Class number:40917,Meeting time:MW5:45PM-9:00PM,Location:CDM 00228atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20154&ClassNbr=40917&fid=298189
ECT 436,Summer I 2014-2015,Section:210,Class number:40918,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20154&ClassNbr=40918&fid=298189
ECT 436,Winter 2014-2015,Section:801,Class number:20060,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01510atLoop Campus,Rosalee Wolfe,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=946,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20152&ClassNbr=20060&fid=298179
ECT 436,Winter 2014-2015,Section:810,Class number:20061,Meeting time:-,Location:N/AatOnline Campus,Rosalee Wolfe,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=946,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20152&ClassNbr=20061&fid=298179
ECT 436,Summer II 2013-2014,Section:501,Class number:41023,Meeting time:MW5:45PM-9:00PM,Location:CDM 00216atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20145&ClassNbr=41023&fid=298189
ECT 436,Summer II 2013-2014,Section:510,Class number:41024,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20145&ClassNbr=41024&fid=298189
ECT 436,Winter 2013-2014,Section:801,Class number:20061,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01510atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20142&ClassNbr=20061&fid=298189
ECT 436,Winter 2013-2014,Section:810,Class number:20062,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20142&ClassNbr=20062&fid=298189
ECT 436,Summer I 2012-2013,Section:201,Class number:41343,Meeting time:MW6:00PM-9:15PM,Location:CDM 00222atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20134&ClassNbr=41343&fid=298189
ECT 436,Summer I 2012-2013,Section:210,Class number:41344,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20134&ClassNbr=41344&fid=298189
ECT 436,Winter 2012-2013,Section:801,Class number:24052,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01510atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20132&ClassNbr=24052&fid=298189
ECT 436,Winter 2012-2013,Section:810,Class number:24053,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20132&ClassNbr=24053&fid=298189
ECT 436,Summer I 2011-2012,Section:201,Class number:41845,Meeting time:MW6:00PM-9:15PM,Location:CDM 00222atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20124&ClassNbr=41845&fid=298189
ECT 436,Summer I 2011-2012,Section:210,Class number:41846,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20124&ClassNbr=41846&fid=298189
ECT 436,Winter 2011-2012,Section:801,Class number:24545,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01214atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20122&ClassNbr=24545&fid=298189
ECT 436,Winter 2011-2012,Section:810,Class number:24547,Meeting time:-,Location:N/AatOnline Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20122&ClassNbr=24547&fid=298189
ECT 436,Fall 2011-2012,Section:701,Class number:14989,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01111atLoop Campus,Xiaowen Fang,http://www.cdm.depaul.edu/about/pages/people/facultyinfo.aspx?fid=108,http://www.cdm.depaul.edu/academics/pages/classinfo.aspx?Term=20121&ClassNbr=14989&fid=298189
